-37.0 0.000134932674156 9.77895675943e-06
-36.9881914232 0.000135265347965 9.78554199214e-06
-36.9763828465 0.000135599613311 9.79213408959e-06
-36.9645742697 0.000135935482312 9.79873307347e-06
-36.952765693 0.000136272966352 9.8053389488e-06
-36.9409571162 0.000136612076922 9.81195172058e-06
-36.9291485395 0.000136952826491 9.81857141061e-06
-36.9173399627 0.000137295226786 9.82519802398e-06
-36.905531386 0.000137639289643 9.83183156577e-06
-36.8937228092 0.000137985027896 9.83847205791e-06
-36.8819142324 0.000138332453625 9.84511950556e-06
-36.8701056557 0.000138681579028 9.85177391385e-06
-36.8582970789 0.000139032417314 9.85843530486e-06
-36.8464885022 0.000139384980933 9.86510368381e-06
-36.8346799254 0.000139739282454 9.87177905592e-06
-36.8228713487 0.00014009533548 9.87846144337e-06
-36.8110627719 0.000140453152841 9.88515085149e-06
-36.7992541952 0.000140812747496 9.89184728553e-06
-36.7874456184 0.000141174133451 9.89855076786e-06
-36.7756370416 0.000141537323936 9.90526130383e-06
-36.7638284649 0.000141902332622 9.91197890451e-06
-36.7520198881 0.000142269173006 9.91870357528e-06
-36.7402113114 0.000142637859662 9.92543533868e-06
-36.7284027346 0.000143008406371 9.93217420016e-06
-36.7165941579 0.000143380827057 9.93892016519e-06
-36.7047855811 0.000143755136735 9.94567325647e-06
-36.6929770044 0.000144131349622 9.95243347948e-06
-36.6811684276 0.000144509480082 9.95920083983e-06
-36.6693598508 0.00014488954359 9.9659753603e-06
-36.6575512741 0.000145271554816 9.9727570465e-06
-36.6457426973 0.000145655528581 9.97954590411e-06
-36.6339341206 0.000146041480838 9.98634195605e-06
-36.6221255438 0.000146429426728 9.99314520801e-06
-36.6103169671 0.000146819381546 9.99995566577e-06
-36.5985083903 0.000147211361747 1.00067733523e-05
-36.5866998135 0.000147605382957 1.00135982736e-05
-36.5748912368 0.000148001460968 1.00204304353e-05
-36.56308266 0.000148399612751 1.00272698607e-05
-36.5512740833 0.000148799854442 1.00341165558e-05
-36.5394655065 0.00014920220235 1.00409705263e-05
-36.5276569298 0.00014960667398 1.00478317957e-05
-36.515848353 0.000150013286002 1.005470037e-05
-36.5040397763 0.000150422055257 1.00615762551e-05
-36.4922311995 0.000150832999815 1.00684594746e-05
-36.4804226227 0.000151246136894 1.00753500346e-05
-36.468614046 0.000151661483896 1.00822479412e-05
-36.4568054692 0.000152079059473 1.00891532181e-05
-36.4449968925 0.000152498881416 1.00960658714e-05
-36.4331883157 0.000152920967711 1.01029859074e-05
-36.421379739 0.000153345337616 1.01099133498e-05
-36.4095711622 0.000153772009523 1.0116848205e-05
-36.3977625855 0.000154201002022 1.01237904793e-05
-36.3859540087 0.000154632335003 1.01307401967e-05
-36.3741454319 0.000155066027483 1.01376973635e-05
-36.3623368552 0.000155502098684 1.01446619863e-05
-36.3505282784 0.000155940569157 1.0151634089e-05
-36.3387197017 0.000156381458566 1.01586136783e-05
-36.3269111249 0.00015682478717 1.01656007666e-05
-36.3151025482 0.000157270575079 1.01725953604e-05
-36.3032939714 0.000157718843763 1.01795974842e-05
-36.2914853947 0.0001581696138 1.01866071445e-05
-36.2796768179 0.000158622905996 1.01936243481e-05
-36.2678682411 0.00015907874255 1.02006491195e-05
-36.2560596644 0.000159537144757 1.02076814655e-05
-36.2442510876 0.000159998134149 1.02147213929e-05
-36.2324425109 0.000160461733684 1.02217689264e-05
-36.2206339341 0.000160927965407 1.02288240728e-05
